,id,url,name,salary,salary_from,salary_to,currency,description,skills,company,address,area,experience,employment,schedule,working_hours,work_format,published_at,catalogue_ids,catalogue_titles,source,query
66,49949649,https://www.superjob.ru/vakansii/veduschij-himik-analitik-49949649.html,Ведущий химик-аналитик,от 70000 rub,70000.0,,rub,"- Старт карьеры для выпускников: Полное обучение и поддержка наставника. У нас ты получишь уникальный опыт в приборостроении, металлургии и химической промышленности.\n- Непаханое поле для профессионального роста. Уникальные компетенции, которые больше негде получить. Создание новых приборов в условиях импортозамещения – бесценный опыт.\nОбязанности:\n· Организация и исполнение правильного и своевременного проведения лабораторных анализов;\n· Приготовление растворов нужной концентрации;\n· Обсчет и оформление результатов испытаний, ведение рабочей документации;\n· Разработка и сопровождение методик определения металлов в разных средах;\n· Ведение документации по расходу кислот и реактивов;\n· Выезд в командировки для консультации персонала Заказчика по работе на поставляемом оборудовании.\nУсловия работы:\n• Трудоустройство по ТК РФ (больничный, ежегодная индексация зарплаты, отпуск 28 дней) + Оплата проезда + Квартальные премии; \n• Место работы: Метро Ховрино, ул. Бусиновская горка, д.1, и Метро Алтуфьево, Алтуфьевское ш.,. 79Ас2;\n• График работы: Пн. – Чт.: 8.30 - 17.30, Пт.: 8.30 - 15.00.\nТребования:\n• Образование: средне-специальное, высшее;\n• Знакомство с атомно-абсорбционным методом определения металлов;\n• Внимательность, аккуратность и ответственность;\n• Возможность ездить в командировки по разным регионам РФ.",[],Союзцветметавтоматика им. Топчаева В. П.,"Москва, Алтуфьевское шоссе, 79Ас2",Москва,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-03T09:35:05,[327],"['Промышленность, производство']",superjob,аналитик
67,50873475,https://www.superjob.ru/vakansii/glavnyj-specialist-ekspert-50873475.html,Главный специалист-эксперт / Консультант / Экономист сводно-аналитического отдела,от 50000 до 55000 rub,50000.0,55000.0,rub,"Обязанности:\nПодготовка оперативной, статистической и отчетной информации по всем направлениям деятельности Управления;\nСистематическое представление оперативной информации структурным подразделениям Отделения Фонда по вопросам, входящим в компетенцию Управления;\nСбор, обобщение и анализ полученных сведений по всем направлениям деятельности Управления\nТребования:\n образование не ниже средне-профессионального; (Экономист)\n опыт работы приветствуется, но не обязателен;\n ПК на уровне продвинутого пользователя;\n личные качества: работоспособность, инициативность, уравновешенность, коммуникабельность, ответственность, внимательность;\n при поступлении необходимо предоставить справку о доходах, расходах, об имуществе и обязательствах имущественного характера;\nУсловия:\nРабота в стабильной организации;\n- удобный график работы: 5/2\n- режим работы: пн-чт с 9-00 до 18-00; пт до 16-45;\n- официальное трудоустройство по ТК РФ;\n- оплачиваемый больничный;\n- единовременные выплаты к отпуску, компенсационные выплаты, премирование по итогам работы, премия к праздникам;\n- увеличенный отпуск - 36 календарных дней.",[],Социальный фонд России,"Москва, шоссе Энтузиастов, 21с1",Москва,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-08T12:45:04,"[11, 381, 151]","['Бухгалтерия, финансы, аудит', 'Банки, инвестиции, лизинг', 'Государственная служба']",superjob,аналитик
68,51024693,https://www.superjob.ru/vakansii/glavnyj-specialist-ekspert-svodno-analiticheskogo-otdela-51024693.html,Главный специалист-эксперт сводно-аналитического отдела,от 50000 до 55000 rub,50000.0,55000.0,rub,"Обязанности:\nИнформационное и аналитическое сопровождение деятельности Управления.\nОсуществление ведения делопроизводства в рамках Управления.\nСбор и обобщение отчетной информации посредством программно-технических комплексов ПС МСК, ГИС ЕЦП.\nТребования:\nОбразование: Среднее специальное или высшее.\nСпециальность: Экономика, юриспруденция, педагогика.\nОпыт работы: Не менее 1 года.\nЗнание ПК: Уверенный пользователь MS Office.\nДополнительное образование: Желательно, но не обязательно.\nЛичные качества:\nСтрессоустойчивость\nПунктуальность\nЦелеустремленность\nСамостоятельность\nЭнергичность\nУсловия:\nрежим работы: с 9:00 до 18:00, возможен индивидуальный график по согласованию;\nсвоевременная выплата заработной платы дважды в месяц;\nпремирование по итогам работы за квартал, единовременные выплаты к отпуску и праздникам, компенсационные выплаты;\nувеличенный отпуск и оплачиваемые больничные листы;\nадаптация на рабочем месте и наставничество;\nвозможность профессионального развития и карьерного роста, повышение квалификации за счет работодателя;\nподключение к корпоративному тарифу на фитнес.",[],Социальный фонд России,"Москва, Орликов переулок, 3кА",Москва,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T17:17:19,"[11, 234]","['Бухгалтерия, финансы, аудит', 'Маркетинг, реклама, PR']",superjob,аналитик
69,50872949,https://www.superjob.ru/vakansii/glavnyj-specialist-ekspert-50872949.html,Главный специалист-эксперт (Консультант) Сводно-аналитического отдела,от 50000 до 55000 rub,50000.0,55000.0,rub,"Обязанности:\nПодготовка оперативной, статистической и отчетной информации по всем направлениям деятельности Управления;\nСистематическое представление оперативной информации структурным подразделениям Отделения Фонда по вопросам, входящим в компетенцию Управления;\nСбор, обобщение и анализ полученных сведений по всем направлениям деятельности Управления\nТребования:\n Высшее, средне-профессиональное образование (Экономист) \nОпыт работы от 1 года\nУсловия:\nРабота в стабильной организации;\n- удобный график работы: 5/2\n- режим работы: пн-чт с 9-00 до 18-00; пт до 16-45;\n- официальное трудоустройство по ТК РФ;\n- оплачиваемый больничный;\n- единовременные выплаты к отпуску, компенсационные выплаты, премирование по итогам работы, премия к праздникам;\n- увеличенный отпуск - 36 календарных дней;\n- возможность повышать квалификацию за счет работодателя.",[],Социальный фонд России,"Москва, шоссе Энтузиастов, 21с1",Москва,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T17:10:05,"[1, 11, 234]","['Административная работа, секретариат, АХО', 'Бухгалтерия, финансы, аудит', 'Маркетинг, реклама, PR']",superjob,аналитик
70,51623831,https://www.superjob.ru/vakansii/rukovoditel-sluzhby-planirovaniya-i-analiza-proizvodstva-v-g-51623831.html,Руководитель службы планирования и анализа производства в г. Норильск,,,,rub,"ООО «Русская платина» - группа горно-добывающих компаний приглашает на работу ""Руководитель службы планирования и анализа производства"" в проект по реализации строительства Черногорской горнорудной компании в г. Норильск. \nЧем Вы будете заниматься:\n• Разработка и контроль исполнения эксплуатационной и нормативно-методологической документации регламентирующей процессы открытых горных работ и работы подразделения, взаимодействия со смежными дирекциями, службами и отделами;\n• Каскадирование долгосрочных и среднесрочных планов до уровня годового, краткосрочного и оперативного планирования; \n• Организация разработки годовых, месячных, декадных планов;\n• Организация разработки и согласования ПРГР;\n• Контроль своевременного формирования и исполнения план-заданий для подрядных организаций в соответствии с согласованным краткосрочным планом.\nМы ждем от Вас:\n• Высшее образование (Горный инженер по ОГР);\n• Опыт работы не менее 3-х лет;\n• Знание программ по горному проектированию, Exсel, AutoCAD.\n\n\nМы предлагаем:\n• Работа в одной из крупнейших горнодобывающих компаний РФ; \n• Местоположение рудника: г. Норильск; \n• Официальное трудоустройство; \n• Бессрочный трудовой договор;\n• Вахтовый метод работы 45/45.\n• Стабильная, своевременная ""белая"" заработная плата (оплачивается вахта и междувахтовое время); \n• Приобретение авиабилета до г. Норильск и обратно; \n• Прохождение медкомиссии за счет работодателя; \n• Полное обеспечение спецодеждой;\n• Предоставление питания; \n• Проживание в комфортных условиях; \n• Профессиональное развитие и рост внутри компании: обучение, аттестация, наставничество, кадровый резерв; \n• Материальная помощь в трудных жизненных ситуациях; \n• Забота о здоровье: ДМС для сотрудников (включая стоматологию), страхование от несчастных случаев на производстве; \n• Высокие стандарты безопасности труда и культуры производства.\nЕсли вы готовы стать частью нашей команды, просим вас оставить отклик.\nМы ценим ваше время и благодарим за проявленный интерес к нашей компании!",[],Черногорская ГРК,,Москва,От 3 лет,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-02T12:59:48,[478],['Топ-персонал'],superjob,аналитик
71,51792990,https://www.superjob.ru/vakansii/analitik-informacionnyh-sistem-51792990.html,Аналитик информационных систем,от 165000 rub,165000.0,,rub,"Основная цель деятельности \nАналитическое сопровождение информационной системы управления проектированием \nОбязанности:\nОсуществлять анализ процессов, требующих автоматизации в информационных системах, относящихся к деятельности отдела;\nФормировать предложения по унификации и автоматизации процессов, связанных с информационными системами управления финансово-хозяйственной деятельности, формирования отчетности и автоматизации процессов проектирования Общества;\nРазрабатывать технические задания по разработке и сопровождению информационных систем, относящихся к деятельности отдела;\nКонсультировать подразделения Общества по вопросам разработки, совершенствования и использования информационных систем Общества, относящихся к деятельности отдела, при их обращении;\nУчаствовать в постановке задач внешним и/или внутренним исполнителям работ (услуг) по разработке и сопровождению информационных систем и/или компонентов информационных систем, относящихся к деятельности отдела;\nОпределять, фиксировать и требовать устранения замечаний пользователей о выявленных ошибках и фактах некорректной работы информационных систем, относящихся к деятельности отдела, от внешних и/или внутренних исполнителей;\nВыполнять тестирование, опытную эксплуатацию и внедрение информационных систем и/или компонентов информационных систем, относящихся к деятельности отдела;\nПринимать участие в приемке работ по проектам разработки и сопровождения информационных систем и/или компонентов информационных систем, относящихся к деятельности отдела;\nПодготавливать необходимую документацию для внедрения проекта;\nФормировать базу знаний по выполняемому функционалу с применением соответствующих программных продуктов, используемых в деятельности службы по ИТ. \nТребования:\nвысшее профессиональное образование по направлению подготовки/ специальности, входящей в укрупненные группы направлений подготовки/специальностей «Компьютерные и информационные науки», «Информатика и вычислительная техника», «Информационная безопасность»;\nстаж работы в области информационных технологий не менее 3 лет;\n\n\nПрактический опыт подготовки технических заданий, документации по проектам;\n\nОпыт анализа и формализации требований;\nОпыт работы с Jira, Confluence;\nНавыки моделирования бизнес-процессов (BPMN); \nОпыт работы с бизнес-заказчиками; \nЗнания жизненного цикла разработки ПО;\nРабота с требованиями, навыки тестирования; \nБазовые знания интеграции информационных систем (REST, SOAP)\nЗнание SQL и опыт работы с СУБД;\nНавыки подготовки сценариев тестирования и приемки функциональности;\nУмение работать с большими объемами информации; \nНавыки письменной и устной коммуникации;\nОпыт работы с системами управления проектированием приветствуется.\n\nУсловия:\n• Оформление по ТК РФ,\n• Оформление по срочному трудовому договору на время перевода основного работника,\n• Работа в крупной проектной организации,\n• Стабильная заработная плата,\n• Социальный пакет.",['SQL'],Росжелдорпроект,"Москва, Малая Сухаревская площадь, 10",Москва,От 3 лет,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T22:00:14,[33],"['IT, Интернет, связь, телеком']",superjob,аналитик
72,51836726,https://www.superjob.ru/vakansii/menedzher-analitik-po-rabote-s-marketplejsami-51836726.html,Менеджер-аналитик по работе с маркетплейсами,от 200000 до 500000 rub,200000.0,500000.0,rub,"В команду крупного селлера требуется аналитик-аудитор по маркетплейсам. Соискатели, не имеющие опыта работы с большим ассортиментом и продажами, не подходят. Заработная плата обсуждается. Оклад + KPI.\nАдрес работы: Балашиха, ул. Советская 35к3\nО компании\nКоманда работает и развивает собственный бренд на маркетплейсах Wildberries и Ozon. Нам нужен внутренний эксперт, который возьмёт на себя контроль, аудит, регламентацию и стратегию по маркетплейсам, чтобы выстроить системную и масштабируемую работу.\nКого мы ищем\nМенеджера по маркетплейсам / Аудитора карточек (WB, Ozon) — человека, который проведёт аудит текущих карточек, процессов и работы наших удалённых сотрудников и станет внутренним центром компетенции по маркетплейсам.\nОбязанности\nПроводить аудит карточек и всей работы по маркетплейсам:\n- визуальный контент (фото, видео, баннеры, слайды, визуальная логика карточки «от первого взгляда до корзины»);\n- текстовый контент: SEO, CRM‑описания, структура описаний, заголовки, атрибуты, заполнение характеристик;\n- органика и позиционирование в выдаче по ключевым запросам;\n- качество отзывов, работа с негативом, стратегия по отзывам;\n- объединение / разделение карточек, выбор «паровозов» и поддерживающих артикулов.\n\nОценивать и контролировать работу удалённых сотрудников:\n- анализировать, какие задачи они выполняют, как они принимают решения по ассортименту, рекламе, карточкам;\n- выявлять системные ошибки, перегрузы, «пустые» зоны ответственности, потери в выдаче и конверсии;\n- возвращать задачи, давать рекомендации, выстраивать чёткие регламенты и чек‑листы.\n\nСтавить внутренние регламенты и стандарты:\n- создавать чек‑листы по:\n созданию и обновлению карточек,\n визуальному контенту,\n работе с отзывами и негативом,\n рекламным кампаниям (какие карточки попадают в рекламу, какие остаются только в органике);\n- вводить единую систему согласования изменений (все ключевые правки проходят через вас).\n\nФормировать стратегию по карточкам и выдаче:\n- определять, какие карточки становятся «паровозами», а какие — поддерживающими;\n- выстраивать иерархию карточек под разные ниши и запросы;\n- работать с семантическими кластерами, а не только со «словами», чтобы улучшать SEO, органику, выдачу и CTR.\n\nРаботать с отзывами и CRM‑стратегией:\n-разрабатывать стратегию по отзывам (как вытягивать положительные, как работать с негативом, использовать «перекрёстную рекламу» в отзывах);\n-внедрять CRM‑микро‑ и макро‑тексты, которые поддерживают доверие, но не перегружают текст карточки.\n\nАнализировать и оптимизировать органику:\n-работать с аналитическими сервисами (MPStats, XWAY, Marketguru, Spix, JVO, 1Seller, WildCRM или аналоги) для:\n-выявления карточек, которые растут по органике,\n-выявления слабых зон (CTR, конверсия, возвраты, органика);\n-вносить регулярные корректировки в карточки, чтобы удерживать и улучшать выдачу.\nТребования\nОпыт работы с маркетплейсами Wildberries и Ozon (не только «создавал карточки», а понимает SEO, атрибуты, рекламу, внутренние отчёты, органику, выдачу, аналитику).\nНавык проведения аудита карточек и бизнеса на маркетплейсах (оценка визуала, текста, органики, отзывов, цен, логистики, возвратов).\nУмение работать с аналитическими сервисами (MPStats, XWAY, Marketguru, Spix, JVO, 1Seller, WildCRM и др.) и считать KPI по:\nCTR,\nконверсии,\nорганике,\nпродажам,\nвозвратам.\nПонимание визуального контента и UX карточки:\nкак компонуются фото, видео, текст,\nкак визуал влияет на CTR и конверсию.\nСтратегическое мышление: умение выделять «паровозы», выстраивать иерархию карточек, планировать долгосрочное развитие, а не только «спонтанные правки».\nКоммуникабельность и умение управлять людьми:\nвыстраивать коммуникацию с тремя удалёнными сотрудниками, контролировать качество работы, давать оперативную обратную связь, вносить изменения.\n\nОбязательны\n- Опыт в e‑commerce / интернет‑магазинах\n- Понимание логистики FBO/FBS\n- Понимание юнит‑экономики и маржинальности\n- Знание принципов работы с отзывами и CRM\n\nУсловия\nРабота в офисе, график (по согласованию с руководителем),\nВозможность выстраивать систему и влиять на стратегию.\nРост в роли от аудитора‑лида по маркетплейсам до руководителя направления маркетплейсов.\nВозможность развивать команду и выстраивать новую систему.\n\nНапишите в ответ на вакансию:\nСколько лет опыта вы имеете в работе с маркетплейсами (WB, Ozon и др.). Примеры, в каких проектах вы проводили аудит карточек и как это повлияло на результаты. Какие аналитические сервисы вы используете и как строите регламенты для удалённых сотрудников. Ваш ожидаемый уровень дохода.",[],TODA ALMA,Москва,Москва,От 3 лет,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-03T10:54:48,"[438, 234]","['Продажи', 'Маркетинг, реклама, PR']",superjob,аналитик
73,51849022,https://www.superjob.ru/vakansii/analitik-51849022.html,Аналитик (Junior),от 80000 rub,80000.0,,rub,"Ведущее учреждение России, занимающиеся вопросами акушерства, гинекологии и перинатологии приглашает к сотрудничеству!\nМы ищем начинающего аналитика, который будет работать с требованиями пользователей, анализировать бизнес-процессы и сопровождать внедрение программных решений в государственном(медицинском) учреждении. Кандидату не требуется знание конкретного продукта — важно обладать аналитическим складом ума, базовым пониманием 1С и готовностью быстро осваивать новые задачи под руководством наставника.\nПреимущества и льготы работы в Центре\nГрафик работы: 5/2\n• Оформление согласно ТК РФ (ежегодные оплачиваемые отпуска, оплачиваемые больничные листы, налоговые вычеты);\n• Плановое обучение сотрудников;\n• Бесплатные ежегодные профосмотры и медицинское обслуживание сотрудников;\n• Наличие фитнес зала и возможность бесплатного посещения для сотрудников Центра;\n• Корпоративный бесплатный транспорт от и до метро (Коньково, Юго-Западная);\n• Наличие столовой (комплексное питание сотрудников Центра на льготных условиях).\n\n\n\nОбщие задачи:\nСотруднику предстоит участвовать в полном цикле работы с требованиями и методологией — от сбора потребностей пользователей до формализации задач для разработки. Ниже перечислены ключевые направления работы:\nСбор требований\n— выявление и фиксация потребностей пользователей, проведение интервьюс ключевыми сотрудниками (ОМТО, бухгалтерия, склады, отделения);\nАнализ бизнес-процессов\n— описание процессов «как есть» (AS-IS) и «как должно быть» (TO-BE), выявление узких мест и точек роста;\nФормализация и документирование\n— составление пользовательских историй (user stories),функциональных требований, спецификаций, протоколов встреч;\nМетодологическое сопровождение\n— участие в разработке и актуализации документации, чек-листов, инструкций для пользователей;\nКонсультирование и обучение\n— поддержка пользователей по функциональным возможностям системы, проведение базовых обучений (под контролем наставника).\nКлючевые характеристики кандидата\nУспешность в этой роли определяется не столько знанием конкретного программного продукта, сколько аналитическим мышлением, обучаемостью и внимательностью к деталям. Ниже —характеристики, которые позволят кандидату быстро включиться в процесс и развиваться в роли аналитика.\n1. Аналитическое мышление —\nСпособность структурировать информацию, выделять главное, видеть причинно-следственные связи. Умение задавать уточняющие вопросы, чтобы докопаться до сути проблемы. Готовность разбираться в логике процессов, а не просто фиксировать «хотелки» пользователей.\n2. Обучаемость —\nБыстрое освоение новых продуктов, нормативных изменений и внутренних бизнес-процессов. Умение самостоятельно искать информацию в документации, задавать вопросы наставнику и применять полученные знания на практике. Готовность разбираться в логике работы системы и взаимосвязях между модулями.\n3. Коммуникабельность —\nНавыки активного слушания и понятного изложения мыслей. Способность выстраивать диалог с пользователями разных уровней (от исполнителей до\nруководителей), вежливо уточнять детали и фиксировать требования без потери смысла. Умение задавать вопросы, не боясь показаться неопытным.\n4. Внимательность и ответственность —\nАккуратность в ведении документации: требования должны быть четкими, без двусмысленности. Понимание, что пропущенная деталь может привести к ошибкам в разработке. Готовность перепроверять информацию и признавать пробелы в знаниях, чтобы вовремя обратиться за помощью.\n5. Системное мышление (базовый уровень) —\nПонимание сквозных бизнес-процессов в государственном (медицинском) учреждении, в частности цикла обеспечения потребности в товарах, работах и услугах:\nСбор и формирование заявок от подразделений;\nПланирование и ценообразование в рамках Плана ФХД;\nЗакупочные процедуры (согласование, версионирование закупок);\nПриемка товаров, работ, услуг;\nУчет движения (отпуск в отделения, внутренние перемещения);\nСписание с учетом фактического потребления.\n6. Знание типовых возможностей конфигураций 1С (базовое) —\nПонимание структуры 1С:документы, справочники, отчеты, регистры. Опыт работы с типовыми конфигурациями для государственного сектора (1С:Бухгалтерия государственного учреждения, 1С:Зарплата и кадры государственного учреждения, 1С:Документооборот) — в рамках учебных проектов, стажировки или работы. Понимание принципов учета в госучреждениях (план счетов, КОСГУ, санкционирование расходов) будет преимуществом.",[],"ФГБУ ""НМИЦ AГП им. В. И. Кулакова"" Минздрава России","Москва, улица Академика Опарина, 4",Москва,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-02T09:40:50,"[33, 234]","['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']",superjob,аналитик
74,51852651,https://www.superjob.ru/vakansii/himik-analitik-51852651.html,Химик-аналитик,,,,rub,"Обязанности:\n• проведение научных исследований с целью разработки медицинских изделий;\n• ведение эксплуатационной документации в установленной форме\nТребования:\n• высшее образование (химик-аналитик, химико-технологическое или химико-биологическое)\n• организованность, пунктуальность, внимательность, обучаемость, умение работать в режиме многозадачности, стрессоустойчивость;\n• знания в области физико-химии и переработки полимеров, методов исследования (включая хроматографию);\n• опыт разработки методик;\n• опыт работы с нормативной документацией;\n• опыт запуска, настойки и работы с аналитическим оборудованием (весы, ГХ-хроматограф, рH-метр, УФ-спектрофотометр и др.);\n• опыт работы от 2-х лет в аккредитованной лаборатории приветствуется.\nУсловия:\n• график работы 5/2 с 8:30 до 17:00;\n• испытательный срок 3 месяца;\n• полный социальный пакет по Трудовому кодексу РФ;\n• возможность ежемесячного премирования по результатам работы;\n• бесплатный паркинг на территории;\n• частичная оплата путевок, экскурсий, спортивного зала и многое другое для членов профсоюза.",[],ФГБУ «НМИЦ хирургии им. А. В. Вишневского» Минздрава России,"Москва, Большая Серпуховская улица, 27",Москва,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-08T11:14:00,[327],"['Промышленность, производство']",superjob,аналитик
75,50872925,https://spb.superjob.ru/vakansii/specialist-po-socialnoj-rabote-otdela-monitoringa-i-analiza-ippsu-poluchatelej-uslug-50872925.html,Специалист по социальной работе отдела мониторинга и анализа ИППСУ получателей услуг,от 64000 rub,64000.0,,rub,"Обязанности:\n• Анализ ресурсного и информационного обеспечения социального обслуживания в Санкт-Петербурге;\n• Составление отчетных форм, справок и презентационных материалов;\n• Сопоставление данных в разрезе форм социального обслуживания, категорий получателей услуг и т.д.;\n• Участие в разработке новых отчетов и оптимизации существующих.\nТребования:\n• Высшее образование ;\n• Знание требований действующего законодательства Российской Федерации и нормативных правовых актов, регулирующих деятельность в социальной сфере;\n• \nУмение обобщать полученную информацию и формулировать аналитические выводы при помощи знаний Excel (желательно знание формул ВПР, СЧЁТЕСЛИ, работа со сводными таблицами);\n• \nОпыт работы в информационной системой Электронный социальный регистр населения Санкт-Петербурга (ЭСРН) - будет Вашим преимуществом.\nУсловия:\n• Режим работы: 5/2, пн.-чт. с 09.00 до 18.00, пт. с 09.00 до 17.00.\n• Размер заработной платы зависит от общего стажа работы, уровня образования и показателей эффективности.\n• Возможность профессионального роста.\n• Возможность повышать квалификацию за счет работодателя.\n• Стабильная работа в молодой компании в дружном коллективе.",['Excel'],"СПб ГКУ ""Центр организации социального обслуживания""","Санкт-Петербург, Звенигородская улица, 22",Санкт-Петербург,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-02T19:55:31,"[175, 151]","['Некоммерческие организации, волонтерство', 'Государственная служба']",superjob,аналитик
76,51672840,https://spb.superjob.ru/vakansii/laborant-himicheskogo-analiza-51672840.html,Лаборант химического анализа / Аппаратчик ХВО (ЦТЭЦ / ТЭЦ-5 / ТЭЦ-22 / ТЭЦ-17),от 52600 rub,52600.0,,rub,"Работа на одной из ТЭЦ:\n• Центральная ТЭЦ, Новгородская улица 11 или набережная Обводного канала 76;\n• Правобережная ТЭЦ (ТЭЦ-5), Октябрьская наб., д. 108, к.2ВХ (корпоративная развозка от ст. метро Ломоносовская и Дыбенко);\n• Южная ТЭЦ (ТЭЦ-22), ул. Софийская, 96 (корпоративная развозка от ст. метро Купчино, Дунайская и Обухово);\n• Выборгская ТЭЦ (ТЭЦ-17), ул. Жукова, 26 (корпоративная развозка от ст. м. Пл. Ленина).\nОбязанности:\n• Ведение процесса обессоливания воды (двухступенчатое обессоливание) для подпитки энергетических котлов;\n• Регенерация ионитовых фильтров растворами кислот, щелочей;\n• Химический контроль технологического процесса обессоливания воды и регулирование параметров процесса по показаниям средств измерений и результатам лабораторных исследований;\n• Ведение оперативной документации.\nТребования:\n• Образование: среднее, среднее профессиональное, высшее;\n• Опыт работы по специальности приветствуется.\nУсловия:\n• Официальное оформление по ТК РФ; \n• График работы: Дневной график работы: 8 часовой рабочий день, Сменный график работы;\n• Возможность бесплатного обучения по профессии в Учебном центре;\n• Компенсация расходов на посещение физкультурно-оздоровительных и спортивных сооружений;\n• Премии ко Дню энергетика, 8 марта, 23 февраля;\n• Индексация заработной платы – ежегодно;\n• Совет молодых специалистов;\n• ДМС, материальная помощь к отпуску.",[],Территориальная генерирующая компания №1,"Санкт-Петербург, пр. Добролюбова 16, к. 2",Санкт-Петербург,Без опыта,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-06T10:00:20,[327],"['Промышленность, производство']",superjob,аналитик
