,id,url,name,salary,description,skills,company,area,published_at,source,query
151,131481367,https://hh.ru/vacancy/131481367,Data Analyst,,"Hi, we’re the IT company .wrk!\nFor 14 years, we have been providing IT services to large international companies in the media industry, as well as startups in healthcare, education, and e-commerce. Most of our clients are based in the US and Canada. At the same time, we continue developing projects with partners in Russia.\nWe are currently expanding our Delivery team and looking for a\nData Analyst\nwho will work with international clients and help businesses make data-driven decisions.\nWhat you will be doing:\nBuilding and maintaining dashboards in Tableau (including Tableau Pulse);\nDeveloping client-facing and internal reports by pulling and synthesizing data from multiple sources;\nAnalyzing data using SQL scripts, Excel, and BI tools;\nPerforming data QA and resolving discrepancies;\nPartnering with Data Engineers to define reporting requirements and support pipeline QA;\nCreating and maintaining documentation outlining reporting logic, data structures, and workflows;\nSupporting client meetings and presenting analytical insights;\nTranslating data into clear and compelling business storytelling.\nOur expectations:\n1+ years of experience as a Data Analyst (mid- to senior-level);\nEnglish C1 or higher is required\n(regular client communication);\nExperience with BI tools: Tableau (preferred), Power BI, or similar platforms;\nStrong proficiency in SQL Scripts and Excel;\nExperience working with marketing data and understanding core marketing metrics;\nAbility to clearly articulate insights and present findings to stakeholders;\nComfortable collaborating directly with clients and participating in presentations;\nStrong analytical profile (we are looking specifically for an analyst, not a data engineer).\nWorking conditions:\nFull-time position;\nRemote work format;\nContract through individual entrepreneur (IP) or self-employed status (in Russia or abroad);\nAvailability during core business hours (8/9 AM–4/5 PM EST or CST);\nParticipation in international projects and direct interaction with overseas clients;\nCorporate English classes with partial company reimbursement.\nApply for the position and join our awesome team!","['Tableau', 'Анализ данных', 'Английский язык', 'Power BI', 'SQL', 'MS Excel', 'Data Analysis', 'Python', 'Работа с базами данных', 'DWH', 'Английский\xa0— C1 — Продвинутый']",.wrk,Мексика,2026-04-10T17:36:31.490+03:00,hh,data analyst
152,131475131,https://hh.ru/vacancy/131475131,Data Analyst,от 3 000 $ за месяц на руки,"Привет! Мы — динамично развивающаяся группа компаний в сфере iGaming и high-risk проектов. Работаем на стыке iGaming, крипто-направлений и платежных решений, создаем масштабные продукты. Активно растем, расширяем портфель проектов и периодически выходим на новые ГЕО. Для нас важны скорость, гибкость и постоянное развитие — как продуктов, так и команды.\nСейчас мы ищем Senior Data Analyst , который усилит нашу команду!\nЧем предстоит заниматься:\nСоздавать и поддерживать информативные дашборды для разных отделов компании;\nПроводить A/B тесты и анализировать их результаты;\nВыполнять ad-hoc аналитические задачи по запросам команд;\nРазрабатывать и внедрять системы метрик для оценки эффективности бизнес-процессов;\nСтроить предиктивные модели для прогнозирования ключевых показателей;\nУчаствовать в оптимизации процессов сбора и обработки данных.\nЧто мы от тебя ждем:\nОпыт работы аналитиком данных от 3 лет;\nУверенное владение Python и библиотеками для анализа данных (pandas, numpy, scipy);\nПродвинутые знания SQL, включая сложные запросы и оконные функции;\nОпыт работы с большими объемами данных и различными СУБД (например, PostgreSQL, Snowflake);\nНавыки визуализации данных и работы с BI-инструментами (Tableau, Power BI или аналоги);\nПонимание принципов статистики и методологии проведения A/B тестов;\nУмение переводить бизнес-задачи в аналитические и наоборот;\nОпыт работы с системами версионного контроля (Git).\nЧто мы предлагаем:\nУдаленный формат работы из любой точки мира;\nГибкое начало рабочего дня и удобный график;\nСтабильная конкурентная заработная плата с привязкой к USD;\nНеобходимая техника для работы;\nВозможность оформить Sick days / Days off и компенсацию больничного листа с первого дня работы в компании;\nОплачиваемый отпуск (20 рабочих дней);\nКлассный опыт в твою копилку в одной из самых квалифицированных iGaming команд;\nОбучение и возможность роста во всех направлениях компании;\nДружелюбная культура общения, классный продукт и прозрачность процессов.","['Python', 'SQL', 'Pandas', 'NumPy', 'Power BI', 'Tableau', 'PostgreSQL', 'Airflow', 'Git']",JT marketing,Москва,2026-04-10T15:25:55.725+03:00,hh,data analyst
153,131580686,https://hh.ru/vacancy/131580686,Data Analyst,,"Company Description\nWe are looking for a Data Analyst to join one of our teams and help us build great products for our clients.\nJoin a globally recognized company where innovation meets impact. With a team of seasoned professionals and a culture built on excellence, we deliver top-tier AdTech solutions that shape industries and drive meaningful results. Be part of a competence center where your expertise will be valued, your voice heard, and your career empowered.\nCustomer:\nAn international technology company specializing in the development of high‑load platforms for data processing and analytics. The company’s core product helps businesses manage large volumes of data, build models, and gain actionable insights. The company operates globally, serving clients primarily in the marketing and advertising domain, and focuses on modern technologies, microservices architecture, and cloud‑based solutions.\nJob Description\nWork with Data Scientists to create and improve product features powered by data and analytics\nAnalyze data to spot trends, unusual patterns, and opportunities for improvement\nCollaborate with Product Managers and stakeholders to turn business needs into clear analytical tasks\nSupport the launch of new product features by testing them, collecting feedback, and making sure they work well for users.\nMonitor how features are used and understand their real business impact\nLearn how media products and the Ad-Tech industry work to help improve existing solutions and suggest new ideas\nTake part in data science initiatives — sharing ideas, contributing to research, and helping promote innovation inside and outside the company\nQualifications\n4-5 years of experience in solving business problems and offering actionable insights.\nStrong experience with advanced SQL\nExperience with at-least one programming language - e.g. Python, R\nExperience in delivering Analytics projects leveraging Analytic toolkit (EDA, Data Analysis etc)\nExperience in defining BI framework and working on large data sets.\nExtreme attention to detail, ability to meet deadlines and prioritise workload.\nDemonstrated high degree of organization and ability to manage multiple, competing priorities.\nComfortable working in agile framework\nStrong written and verbal communication skills.\nBachelor’s or master’s degree in any engineering discipline / MBA\nEnglish B2","['Python', 'Английский язык', 'SQL', 'Английский\xa0— B2 — Средне-продвинутый']",ИП ООО SIGMA SOFTWARE TASHKENT,Ташкент,2026-04-10T14:42:53.093+03:00,hh,data analyst
154,132027767,https://hh.ru/vacancy/132027767,Data Analyst,,"Aston\n— аккредитованная аутсорсинговая IT-компания, работающая с 2007 года. Наш штат насчитывает 2500+ специалистов. Мы разрабатываем программное обеспечение и IT-решения в сферах Finance, Healthcare, eCommerce, IoT, Media, Big Data, ML и многом другом.\nПредлагаем присоединиться в роли\nData Analyst\nи работать над проектом заказчика.\nЗаказчик\n– бизнес- и технологический партнер лидеров российского бизнеса. Ориентируется на бизнес-ландшафт с отраслевыми знаниями и цифровыми возможностями, сочетая стратегию и разработку программного обеспечения.\nЧем предстоит заниматься?\nсобирать и формализовать требования к данным от бизнес-пользователей;\nанализировать БД и код на Oracle PL/SQL;\nразрабатывать ТЗ на ETL-процессы, интеграции;\nсоставлять ER-диаграммы, схемы процесса, спецификации;\nруководить младшими аналитиками (1-2 человека).\nЧего мы ждем от специалиста?\nопыт работы в роли Data Analyst в проектах КХД от 5-ти лет;\nпонимание подходов к описанию и реализации требований к ETL, витринам и отчетам;\nопыт написания сложных SQL-запросов;\nаналитический склад ума, внимательность к деталям;\nумение работать с большими объемами информации;\nумение грамотно писать и понятно излагать мысли письменно;\nкоммуникабельность, способность объяснять сложное простым языком.\nЧто мы предлагаем?\nХорошая зарплата:\nуровень обсуждается индивидуально, есть доплаты за менторство и профактивности.\nРазвитие:\nдолгосрочные проекты от российских заказчиков, возможность менять направления, прозрачная система Performance Review.\nКомфорт и свобода:\nрелокейт между офисами, выбор формата работы (удалённо, офис, гибрид), адаптация для новых сотрудников.\nОбучение:\nдоступ к корпоративному порталу, митапам, конференциям (и как гость, и как спикер).\nСоциальный пакет:\nДМС со стоматологией, частичная компенсация спорта, бесплатный английский, оплачиваемый отпуск и больничные.\nКорпоративная жизнь:\nтимбилдинги, детские праздники, внутренние мероприятия.\nНаши офисы:\nМосква (БЦ “Башня Империя”, 50 этаж),\nСанкт-Петербург (Владимирский проспект, д. 23, 8 этаж),\nКазань (Н. Ершова, 76/1),\nРостов-на-Дону (Текучева, 246),\nНижний Новгород (ул. Новая, 28, коворкинг ""VMESTE""),\nСамара (IT парк Монте Роза).\nОткликайтесь, если вы готовы расти и развиваться вместе с командой ASTON! Наш рекрутер свяжется с вами, чтобы обсудить детали.","['Python', 'SQL', 'ClickHouse', 'PostgreSQL', 'Airflow', 'Git']",Aston,Москва,2026-04-10T14:40:56.324+03:00,hh,data analyst
155,132032258,https://hh.ru/vacancy/132032258,Data Analyst Lead,,"Kufar\nработает с\n2012\nгода и уже успел стать крупнейшей в стране площадкой объявлений, которая каждый день приносит пользу более 800К жителей Беларуси.\nМы ищем\nData Analyst Lead\nв команду Kufar на перспективную вакансию, который сможет не только глубоко работать с данными, но и формировать аналитическую культуру, влиять на стратегию и развивать команду.\nЧем ты будешь заниматься:\nотвечать на ключевые стратегические вопросы бизнеса и быть драйвером data-driven решений;\nучаствовать в формировании продуктовой и бизнес-стратегии, определении и развитии системы метрик;\nанализировать ключевые показатели продукта, строить прогнозы и выявлять драйверы изменений;\nвыстраивать процессы аналитики и повышать качество данных и отчетности;\nлидировать аналитическое направление в кросс-функциональных проектах;\nменторить аналитиков, участвовать в их развитии и росте;\nвыстраивать эффективное взаимодействие с продуктом, бизнесом и другими стейкхолдерами;\nразвивать data literacy и усиливать культуру работы с данными в компании.\nУ тебя будет возможность:\nвлиять на развитие продукта, которым пользуется каждый третий человек в стране;\nпринимать участие в стратегических решениях компании;\nвыстраивать аналитическую функцию и процессы;\nразвивать команду аналитиков и культуру работы с данными.\nМы ожидаем, что ты:\nимеешь 4+ лет опыта работы аналитиком и опыт в роли лида;\nотлично владеешь SQL, Python, BI-инструментами\nглубоко понимаешь продуктовые и бизнес-метрики, умеешь строить метрику с нуля;\nумеешь не просто анализировать, а формулировать рекомендации и влиять на решения;\nимеешь опыт ведения проектов и управления людьми;\nумеешь понятно презентовать сложные вещи для разных аудиторий;\nобладаешь сильными коммуникационными навыками и умеешь работать со стейкхолдерами на всех уровнях;\nпроактивен, быстро учишься и умеешь брать ответственность за результат.\nМы предлагаем:\nофициальное трудоустройство;\nвозможность работать в офисе в центре Минска, комфортным рабочим местом и различными зонами отдыха;\nгибкий график работы, возможность работать удаленно;\nкомпенсация занятий спортом;\n25 календарных дней отпуска, 6 Sick days в году;\nобучение английскому языку;\nмедицинская страховка;\nкорпоративные аккаунты Netflix и Safari Books;\nзаработная плата, привязанная к евро.","['Python', 'SQL', 'Git']",Kufar,Минск,2026-04-10T16:26:04.994+03:00,hh,data analyst
156,132034431,https://hh.ru/vacancy/132034431,Data Analyst/Продуктовый аналитик,до 200 000 ₽ за месяц на руки,"Привет, мы\nTruckMotors!\n24 года реализуем запчасти для коммерческого транспорта: грузовиков, автобусов, прицепов и полуприцепов от ведущих европейских брендов. Мы удерживаем лидирующие позиции и входим в\nТОП 3\nкрупных игроков рынка автозапчастей.\nМы —\nаккредитованная ИТ-компания.\nЭто даёт нашим сотрудникам доступ к льготной ипотеке и другим государственным программам поддержки ИТ-специалистов.\nУ нас амбициозные задачи — и мы ищем в команду Data/Продуктового аналитика\nКакие будут задачи:\nРазвивать продуктовую аналитику для интернет-магазина и личного кабинета поставщика, искать точки роста продукта через данные;\nФормировать и расширять систему метрик, анализировать ключевые продуктовые и бизнес-показатели;\nПроводить A/B-тесты (дизайн, расчет, анализ результатов) и оценивать влияние изменений на конверсию, частоту покупок, средний чек и другие метрики;\nПроверять гипотезы и проводить аналитические исследования на основе больших массивов данных;\nСегментировать и кластеризовать клиентов, анализировать поведение пользователей;\nРассчитывать бизнес-эффекты (например, потери от оттока, влияние изменений на выручку и маржинальность);\nРазрабатывать и дорабатывать дашборды в Power BI и DataLens под задачи бизнеса (в том числе для отдела продаж);\nРаботать с данными из разных источников (ClickHouse, DWH), объединять и подготавливать их для анализа;\nУчаствовать в построении data-driven подхода в компании, включая работу с неструктурированными и «грязными» данными;\nВыполнять задачи уровня data engineer (подготовка данных, трансформации, ETL);\nВзаимодействовать с продуктом (бизнесом) и IT-командой.\nНаши ожидания:\nОпыт работы аналитиком данных/продуктовым аналитиком от 3 лет;\nОпыт работы в e-commerce или B2B-сегменте будет преимуществом;\nУверенное владение SQL (написание сложных запросов);\nОпыт работы с ClickHouse (желательно, как с основным источником продуктовых данных);\nОпыт работы с BI-инструментами, желательно Power BI (обязательно на уровне доработки дашбордов), будет плюсом опыт с DataLens или аналогами;\nОпыт проведения A/B-тестов и применения методов статистического анализа;\nПонимание продуктовых метрик и опыт их построения/расширения;\nОпыт работы с неструктурированными и «грязными» данными;\nБазовые знания Python (работа с математическими/аналитическими библиотеками);\nОпыт сегментации, кластеризации и анализа пользовательского поведения;\nГотовность работать с данными «с нуля», включая их сбор, очистку и подготовку;\nОпыт взаимодействия с бизнес-заказчиками и IT-командой.\nМы предлагаем:\nРаботу в\nаккредитованной\nИТ-компании (льготы, программы поддержки);\nУдалённый\nформат работы;\nОфициальную,\nстабильную\n""белую"" зарплату"";\nОформление по\nТК\nРФ;\nНастоящую\nкоманду\n: все увлечены своим делом, у нас не просто коллеги, а настоящие партнёры;\nРазнообразные внутренние\nпроекты\nна разных стеках и технологиях — скучно точно не будет!\nЕсли хочешь быть частью сильной и дружелюбной команды — откликайся, пообщаемся!","['Python', 'SQL', 'Power BI', 'ClickHouse', 'Git']",ТракМоторс,Москва,2026-04-10T17:35:42.827+03:00,hh,data analyst
157,125618557,https://hh.ru/vacancy/125618557,Data Analyst (Аналитик данных),,"(Аналитик данных) Data Analyst (джун стронг/мидл/синьор)\nЧем мы занимаемся:\nРазрабатываем цифровые продукты\nПроводим аналитику и создаём понятные прототипы будущих решений\nОбеспечиваем полное техническое сопровождение продуктов на всех этапах\nО нас коротко:\nКрупная IT-финансовая организация\nКоманда, которая реально любит своё дело\nИнтересные проекты, где можно расти и развиваться\nЕсли ты хочешь быть частью команды, которая делает технологии полезными — welcome!\nМы предлагаем:\nГрафик работы: 5/2, оформление по Трудовому кодексу РК.\nВозможности развития и карьерного роста.\nСовременный офис в центре города.\nОбучение, тренинги и курсы за счет компании.\nБесплатный тренажерный зал в офисе.\nЯзыковые курсы.\nChill-зона с уютным двориком, workout-площадкой, скамейками и качелями.\nОтсутствие дресс-кода.\nОбязанности:\nСбор, обработка и анализ данных для поддержки принятия управленческих решений в бизнесе.\nПроведение аналитических исследований с целью улучшения ключевых показателей бизнеса.\nФормирование аналитических отчетов, визуализация данных, поиск закономерностей, построение прогнозных моделей.\nТребования к кандидату:\nКоммерческий опыт от 1 года и выше.\nЗнание SQL, Python, машинного обучения (ML), навыки статистики, логическое мышление, аналитический склад ума.\nОбязательное продвинутое владение Excel.\nБудет плюсом:\nОпыт работы в Big Data, с оцифрованными достижениями.","['Python', 'SQL', 'Excel', 'Power BI', 'PostgreSQL', 'Git']",Elite Business Group,Алматы,2026-04-10T15:29:23.901+03:00,hh,data analyst
158,131900499,https://hh.ru/vacancy/131900499,Data Analyst (iGaming),,"Мы — BDMGM.\nС 2016 года развиваем CPA-направление в вертикали\ngambling / betting\nи фокусируемся на измеримых результатах, собственных технологиях и решениях на основе данных.\nУ нас\n250+ специалистов\nи\n300+ партнеров\nна рынках\nTier-1 / Tier-2\n. Работаем с\nPPC/Retargeting, SEO, in-app, ASO, Facebook\n, развиваем\nсобственную iOS-разработку\n, внутреннюю аналитику и автоматизацию процессов. Команда распределена по миру —\n15+ стран\n, быстрый темп и понятные цели. Сейчас мы расширяем штат и ищем\nBDM.\nЧем предстоит заниматься:\nРаботать с базами данных: писать и оптимизировать SQL-запросы для извлечения и обработки данных\nРазрабатывать и автоматизировать регулярную отчетность\nСтроить аналитические дашборды и визуализации для бизнеса\nПроводить аналитические исследования и находить инсайты в данных\nПланировать, проводить и анализировать A/B-тесты\nГотовить аналитические материалы и презентации для руководства\nУчаствовать в решении инцидентов, связанных с качеством данных\nПринимать участие в разработке и поддержке ETL-процессов\nФормировать регулярные выгрузки данных\nРазрабатывать и поддерживать витрины данных\nМы ожидаем:\nУверенное владение SQL (сложные JOIN, оконные функции, оптимизация запросов)\nОпыт работы с Python для анализа данных\nУверенные навыки работы с Excel (обработка данных, аналитика, отчетность)\nОпыт работы с BI-инструментами (Power BI, Tableau или аналогичные)\nПонимание основ статистики и A/B-тестирования\nОпыт работы с большими объемами данных\nУмение формулировать гипотезы и проверять их на данных\nРазвитое аналитическое мышление и способность находить закономерности в данных\nЧто мы предлагаем:\nКонкурентную заработную плату, которую обсудим на собеседовании\nПредоставляем необходимые инструменты для эффективной работы\nЕжегодный оплачиваемый отпуск 21 день\nОплачиваемый больничный\nГрафик 5/2 с 10 до 18 (час перерыв на обед)\nУдаленный формат работы\nУчастие в интересных проектах и возможность влиять на развитие компании","['Python', 'SQL', 'Pandas', 'Excel', 'Power BI', 'Tableau', 'Git']",BMGM,Москва,2026-04-10T10:01:32.493+03:00,hh,data analyst
159,132018986,https://hh.ru/vacancy/132018986,Data Analyst в Кроссбордер,,"Кроссбордер\n— это команда, развивающая международное направление в ВБ. Основными задачами команды являются доработка существующего и разработка нового функционала Wildberries под требования новых стран, продавцов и покупателей в этих странах. Мы работаем над финтех проектами, локализацией платформы и инструментов WB, международной доставкой товаров и т.д.\nВам предстоит:\nОсуществлять поиск, сбор и подготовку данных для анализа, обеспечивать качество и целостность данных;\nформировать разовые выгрузки (adhoc);\nформировать отчеты и дашборды для визуализации результатов анализа по требованиям бизнес-заказчика;\nоценивать влияние изменений бизнес-показателей и делать выводы для принятия управленческих решений и рекомендаций;\nподдерживать коммуникацию между бизнес-заказчиками и техническими командами.\nВы нам подходите, если:\nИмеете высшее образование (математическое / экономическое / IT);\nимеете опытом работы аналитиком данных от 2 лет;\nуверенно владеете SQL (СТЕ, оконные функции, оптимизация запросов);\nзнаете BI-инструменты (Power BI, Tableau, Superset и др.);\nвладеете аналитическим мышлением, структурным подходом и самостоятельностью;\nимеете навыки описания требований (ТЗ, BRD, User Stories, Use Cases, BPMN/UML-схемы).","['Python', 'SQL', 'Power BI', 'Tableau', 'ClickHouse', 'Spark', 'Git']",RWB (Wildberries & Russ),Москва,2026-04-10T11:29:41.638+03:00,hh,data analyst
160,131999424,https://hh.ru/vacancy/131999424,Data Analyst,,"Быстрорастущая аутсорсинговая IT-компания приглашает\nData Analyst\n. Мы ищем специалиста в своей области, который поможет сделать продукт лучше!\nОбязанности:\nАнализ и ревью продуктовых и бизнес‑метрик;\nИсследование данных по логам событий мобильного приложения;\nАнализ пользовательского поведения, формирование и проверка гипотез (включая A/B‑тесты);\nРазвитие аналитической БД на ClickHouse совместно с Data Engineers;\nПодготовка, автоматизация и валидация регулярной отчетности;\nAd‑hoc аналитика: выгрузки, точечные исследования, быстрые ответы на продуктовые вопросы;\nФормирование выводов и рекомендаций для руководства;\nПоддержка и развитие аналитической документации в Confluence.\nТребования:\nОпыт работы аналитиком данных от 2 лет;\nУверенное владение SQL (JOIN, оконные функции, CTE);\nНавыки работы с BI‑инструментами (в приоритете — Tableau);\nЗнание Python‑библиотек для анализа данных (Pandas, NumPy, статистические пакеты);\nПонимание базовой статистики и теории вероятностей;\nОпыт проведения A/B‑тестов и проверки гипотез;\nПонимание unit‑экономики и продуктовых метрик (опыт с мобильными приложениями — преимущество);\nЖелателен опыт построения CJM, когортного анализа, воронок конверсий;\nУмение оценивать сроки задач и выполнять их в срок.\nБудет плюсом:\nОпыт работы с ClickHouse.\nУсловия:\nВозможность развивать свои компетенции и применять знания на практике;\nВозможность поработать на крупном проекте;\nОтсутствие бюрократии, быстрое согласование необходимых вещей;\nБольшая высококвалифицированная команда, к которой всегда можно обратиться за помощью;\nОформление по трудовому договору, офис в Минске, отпуск 25 календарных дней + 4 дополнительных оплачиваемых выходных дня.\nДанное рабочее место является планируемым к созданию (перспективным).","['Python', 'SQL', 'Pandas', 'NumPy', 'Tableau', 'ClickHouse', 'Git']",КодХаб,Минск,2026-04-09T17:03:02.738+03:00,hh,data analyst
161,131549638,https://hh.ru/vacancy/131549638,Data Analyst,до 250 000 ₽ за месяц на руки,"Мы продолжаем активно расти и развиваться, и сегодня мы ищем в команду\nData Analyst.\nЧто предстоит делать:\nсоставлять дизайн экспериментов и анализировать результаты A/B тестов.\nискать слабые места системы и предлагать идеи по их модернизации;\nструктурировать задачи из проблем, декомпозировать, предлагать варианты решения и решать их;\nсистематизировать работу по улучшению имеющихся и разработке новых алгоритмов и гипотез;\nтесно взаимодействовать с внутренним заказчиком;\nЧто хотим видеть у тебя:\nопыт исследовательской деятельности в роли Data Analyst / Product Analyst, направленной на выявление проблем, от 3х лет;\nнавыки A/B тестирования;\nумение выделять суть задач;\nразвитые навыки коммуникации, умение объяснять сложное простым языком и выстраивать долгосрочные отношения с бизнес-заказчиком;\nжелание выдвигать новые гипотезы и прорабатывать обоснования для их реализации;\nсистемность мышления и отсутствие страха “размытых задач”;\nPython, Tableau (или аналоги), PostgreSQL;\nбудет плюсом владение языком R.\nЧто ценят наши сотрудники:\nмаксимально понятный и быстрый онбординг с заинтересованным наставником;\nвысокий уровень дохода “в рынке” и открытую систему грейдов;\nудобную работу по Agile в таск-трекере, актуальную и постоянно обновляемую базу знаний в Confluence;\nуютное пространство с закусками, вкусняшками и видовой верандой в самом сердце Петроградки.","['SQL', 'Анализ данных', 'Tableau', 'Python', 'R', 'Английский\xa0— A2 — Элементарный']",Софтвайс,Санкт-Петербург,2026-04-09T16:39:09.291+03:00,hh,data analyst
162,131928453,https://hh.ru/vacancy/131928453,Product Analyst,,"MAXBITSOLUTION -\nIT-компания, создающая проекты в сфере iGaming. Мы разрабатываем высоконагруженные системы с использованием Ruby on Rails, Vue.js, PHP и Go, а также управляем трафикообразованием и лидогенерацией.\nВ связи с расширением отдела продуктовой аналитики мы находимся в поиске Product Analyst.\nЧем предстоит заниматься:\nподготовкой ad-hoc аналитики по продукту, его продвижению и пользовательскому поведению;\nанализом воронок, удержания пользователя, сегментов и последовательностей действий пользователей;\nподготовкой, сопровождением и анализом A/B-тестов;\nформированием рекомендаций для продукта и бизнеса на основе данных;\nнаписанием и оптимизацией сложных SQL-запросов в ClickHouse / PostgreSQL;\nвалидацией качества данных и участие в развитии системы метрик;\nпостановкой требований к данным и взаимодействием с командами разработки и веб-аналитики.\nТребования к кандидату:\nопыт работы Product / Data Analyst от двух лет;\nуверенное знание SQL: сложные запросы, оконные функции, понимание принципов оптимизации SQL-запросов;\nопыт продуктовой аналитики: ad-hoc, воронки, retention, сегменты, поведение пользователей;\nпрактический опыт работы с A/B-тестами и интерпретации их результатов;\nопыт работы с ClickHouse / PostgreSQL или аналогичными SQL-СУБД.\nБудет плюсом:\nпрактический опыт применения ML для прогнозирования продуктовых / финансовых метрик;\nпрактический опыт Causal Inference для оценки влияния изменений без классического A/B-теста;\nопыт построения моделей uplift / propensity / churn / LTV-proxy;\nопыт работы с Python для статистического анализа и автоматизации аналитических задач.\nМы предлагаем:\nграфик 5/2 с понедельника по пятницу с 10:00 до 19:00 (либо с 9.00 до 18.00);\nгибридный формат работы (офис БЦ Аякс ул. Могилевская 1);\nкурсы английского языка с первого дня;\n3 sick days;\nкомпенсация занятий спортом после испытательного срока;\nинтересные корпоративные мероприятия.\n*Вакансия на перспективу.","['SQL', 'Продуктовые метрики', 'A/B тесты', 'Clickhouse', 'PostgreSQL']",МАКСБИТСОЛЮШЕН,Минск,2026-04-10T18:06:24.967+03:00,hh,data analyst
163,131991011,https://hh.ru/vacancy/131991011,Data Analyst,от 10 000 000 so'm за месяц до вычета налогов,"Обязанности:\nСбор, обработка и анализ данных по кредитному портфелю.\nПодготовка регулярной и ad-hoc отчётности, аналитических материалов и дашбордов.\nАнализ клиентского поведения, уровня просрочек, кредитных рисков и эффективности продуктов.\nМониторинг качества кредитного портфеля, выявление проблемных сегментов и факторов риска.\nОценка вероятности дефолта, уровня потерь и платежеспособности клиентов.\nУчастие в разработке и совершенствовании скоринговых моделей и риск-политик.\nРазработка и поддержка отчётов и дашбордов в BI-системах.\nАвтоматизация аналитических процессов и повышение эффективности отчётности.\nПодготовка рекомендаций по снижению кредитных рисков и улучшению качества портфеля.\nВзаимодействие с IT, риск-менеджментом, службой взыскания и бизнес-подразделениями.\nТребования:\nСбор, обработка и анализ данных по кредитному портфелю.\nПодготовка регулярной и ad-hoc отчётности, аналитических материалов и дашбордов.\nАнализ клиентского поведения, уровня просрочек, рисков и эффективности продуктов.\nРазработка и поддержка отчётов и дашбордов в BI-системах и системах управленческой отчётности.\nРабота с SQL, Python, Excel и инструментами визуализации данных для анализа и автоматизации отчётности.\nАвтоматизация аналитических процессов, расчётов и подготовки отчётов.\nПодготовка данных и построение аналитических моделей для оценки кредитных рисков.\nМониторинг качества кредитного портфеля и выявление проблемных зон.\nВзаимодействие с IT, риск-менеджментом и бизнес-подразделениями.\nБудет плюсом:\nОпыт работы в финтехе, МФО или банковской сфере.\nУсловия:\nКонкурентную заработную плату.\nОфициальное трудоустройство.\nВозможность профессионального роста.\nРаботу с реальными бизнес-задачами и большими массивами данных.\nКомфортные условия и сильную команду.","['Узбекский\xa0— C2 — В совершенстве', 'Русский\xa0— B2 — Средне-продвинутый']",CASH U MIKROMOLIYA TASHKILOTI МЧЖ,Ташкент,2026-04-09T14:03:23.939+03:00,hh,data analyst
